fecha,id_cliente,id_producto,unidades,precio_unitario
2025-01-02,C062,P40,5,14.5
2025-01-03,C139,P17,2,5.81
2025-01-10,C065,P14,5,7.59
2025-01-05,C254,P50,4,10.44
2025-01-01,C159,P45,4,7.25
2025-01-01,C109,P30,3,9.08
2025-01-23,C448,P24,5,5.18
2025-01-05,C392,P25,5,12.55
2025-01-04,C258,P37,3,11.91
2025-01-25,C389,P27,1,13.45
2025-01-17,C180,P37,4,11.91
2025-01-09,C036,P25,2,12.55
2025-01-09,C363,P18,1,18.04
2025-01-04,C411,P16,3,19.8
2025-01-27,C383,P19,4,6.72
2025-01-26,C446,P21,5,7.17
2025-01-16,C356,P11,5,15.28
2025-01-06,C029,P22,3,9.23
2025-01-27,C022,P26,5,8.51
2025-01-02,C384,P49,4,16.35
2025-01-12,C394,P46,3,12.8
2025-01-26,C447,P42,2,14.59
2025-01-22,C074,P47,1,7.58
2025-01-11,C325,P37,3,11.91
2025-01-11,C247,P50,4,10.44
2025-01-18,C018,P17,3,5.81
2025-01-18,C391,P41,2,10.69
2025-01-19,C224,P44,2,14.23
2025-01-23,C118,P47,3,7.58
2025-01-05,C102,P28,1,5.83
2025-01-10,C084,P12,1,8.23
2025-01-13,C483,P18,2,18.04
2025-01-05,C473,P46,5,12.8
2025-01-12,C025,P33,3,17.83
2025-01-01,C070,P38,2,9.94
2025-01-19,C214,P38,3,9.94
2025-01-14,C068,P29,2,17.53
2025-01-27,C362,P20,2,6.28
2025-01-08,C404,P35,4,7.88
2025-01-21,C446,P43,1,7.69
2025-01-12,C247,P22,5,9.23
2025-01-17,C089,P17,1,5.81
2025-01-16,C478,P13,3,10.24
2025-01-21,C280,P49,5,16.35
2025-01-07,C006,P16,5,19.8
2025-01-09,C375,P49,2,16.35
2025-01-07,C324,P26,4,8.51
2025-01-17,C239,P42,5,14.59
2025-01-12,C302,P46,5,12.8
2025-01-13,C468,P50,5,10.44
2025-01-26,C154,P20,3,6.28
2025-01-04,C469,P23,5,16.23
2025-01-05,C161,P15,1,7.67
2025-01-18,C174,P31,2,12.51
2025-01-21,C097,P18,1,18.04
2025-01-07,C139,P21,5,7.17
2025-01-27,C123,P45,5,7.25
2025-01-01,C324,P20,5,6.28
2025-01-21,C485,P14,4,7.59
2025-01-14,C342,P21,1,7.17
2025-01-23,C454,P42,1,14.59
2025-01-17,C349,P48,3,11.01
2025-01-23,C224,P25,4,12.55
2025-01-15,C182,P30,3,9.08
2025-01-22,C210,P11,2,15.28
2025-01-22,C160,P29,3,17.53
2025-01-05,C229,P16,4,19.8
2025-01-15,C233,P21,1,7.17
2025-01-14,C291,P37,5,11.91
2025-01-14,C116,P30,1,9.08
2025-01-09,C109,P48,3,11.01
2025-01-09,C149,P39,4,14.17
2025-01-19,C456,P31,4,12.51
2025-01-12,C216,P50,5,10.44
2025-01-24,C317,P23,3,16.23
2025-01-24,C452,P36,4,11.39
2025-01-25,C465,P50,4,10.44
2025-01-27,C042,P44,5,14.23
2025-01-05,C272,P10,3,17.09
2025-01-11,C332,P44,4,14.23
2025-01-20,C119,P19,4,6.72
2025-01-24,C077,P46,1,12.8
2025-01-12,C319,P48,4,11.01
2025-01-20,C489,P32,4,7.38
2025-01-04,C243,P19,4,6.72
2025-01-17,C280,P36,4,11.39
2025-01-10,C149,P40,5,14.5
2025-01-22,C321,P16,3,19.8
2025-01-03,C352,P37,5,11.91
2025-01-06,C208,P49,1,16.35
2025-01-13,C149,P37,5,11.91
2025-01-03,C147,P18,4,18.04
2025-01-07,C145,P24,2,5.18
2025-01-24,C274,P34,3,17.21
2025-01-15,C308,P39,2,14.17
2025-01-26,C137,P22,4,9.23
2025-01-09,C432,P29,4,17.53
2025-01-26,C306,P50,3,10.44
2025-01-24,C223,P39,5,14.17
2025-01-22,C147,P43,1,7.69
2025-01-13,C024,P11,3,15.28
2025-01-23,C015,P13,4,10.24
2025-01-21,C314,P14,3,7.59
2025-01-26,C383,P10,3,17.09
2025-01-26,C129,P19,3,6.72
2025-01-11,C136,P44,5,14.23
2025-01-28,C024,P14,5,7.59
2025-01-26,C040,P19,2,6.72
2025-01-26,C005,P40,4,14.5
2025-01-03,C281,P10,1,17.09
2025-01-15,C365,P32,3,7.38
2025-01-02,C381,P36,4,11.39
2025-01-02,C435,P39,3,14.17
2025-01-14,C114,P18,3,18.04
2025-01-29,C068,P24,1,5.18
2025-01-20,C172,P21,4,7.17
2025-01-17,C368,P28,1,5.83
2025-01-24,C018,P16,3,19.8
2025-01-10,C324,P49,1,16.35
2025-01-12,C322,P41,1,10.69
2025-01-20,C059,P46,5,12.8
2025-01-26,C300,P39,1,14.17
2025-01-29,C031,P37,2,11.91
2025-01-29,C125,P17,1,5.81
2025-01-03,C246,P45,1,7.25
2025-01-02,C113,P27,3,13.45
2025-01-03,C076,P19,2,6.72
2025-01-15,C299,P23,4,16.23
2025-01-08,C142,P25,2,12.55
2025-01-08,C429,P16,5,19.8
2025-01-12,C436,P31,5,12.51
2025-01-22,C220,P36,1,11.39
2025-01-06,C174,P14,5,7.59
2025-01-27,C251,P10,1,17.09
2025-01-13,C107,P32,2,7.38
2025-01-20,C175,P16,4,19.8
2025-01-29,C076,P17,2,5.81
2025-01-23,C130,P39,1,14.17
2025-01-03,C469,P19,1,6.72
2025-01-05,C009,P29,4,17.53
2025-01-22,C303,P21,5,7.17
2025-01-11,C491,P31,1,12.51
2025-01-20,C147,P46,3,12.8
2025-01-04,C216,P25,4,12.55
2025-01-10,C245,P48,3,11.01
2025-01-09,C309,P30,2,9.08
2025-01-29,C094,P44,3,14.23
2025-01-15,C376,P12,3,8.23
2025-01-02,C445,P28,2,5.83
2025-01-14,C114,P41,2,10.69
2025-01-26,C213,P13,4,10.24
2025-01-19,C278,P49,3,16.35
2025-01-03,C350,P47,2,7.58
2025-01-08,C283,P41,2,10.69
2025-01-30,C229,P39,3,14.17
2025-01-09,C398,P42,5,14.59
2025-01-06,C153,P36,5,11.39
2025-01-22,C241,P38,4,9.94
2025-01-18,C277,P18,3,18.04
2025-01-16,C088,P32,1,7.38
2025-01-18,C369,P13,2,10.24
2025-01-28,C069,P26,5,8.51
2025-01-22,C145,P24,3,5.18
2025-01-03,C079,P28,1,5.83
2025-01-27,C218,P34,4,17.21
2025-01-04,C094,P32,4,7.38
2025-01-07,C485,P32,5,7.38
2025-01-30,C092,P34,1,17.21
2025-01-03,C442,P41,2,10.69
2025-01-25,C396,P26,4,8.51
2025-01-09,C347,P18,3,18.04
2025-01-24,C277,P50,4,10.44
2025-01-19,C167,P25,4,12.55
2025-01-02,C136,P15,1,7.67
2025-01-03,C068,P21,4,7.17
2025-01-09,C006,P43,4,7.69
2025-01-20,C045,P25,4,12.55
2025-01-09,C175,P11,4,15.28
2025-01-03,C237,P23,2,16.23
2025-01-04,C192,P20,3,6.28
2025-01-15,C346,P37,2,11.91
2025-01-02,C159,P42,3,14.59
2025-01-24,C439,P32,3,7.38
2025-01-24,C080,P39,1,14.17
2025-01-03,C411,P19,1,6.72
2025-01-07,C368,P37,5,11.91
2025-01-02,C134,P21,1,7.17
2025-01-03,C183,P34,1,17.21
2025-01-06,C181,P44,5,14.23
2025-01-08,C024,P35,1,7.88
2025-01-20,C442,P38,2,9.94
2025-01-28,C341,P18,2,18.04
2025-01-19,C293,P43,2,7.69
2025-01-14,C086,P41,1,10.69
2025-01-03,C312,P26,1,8.51
2025-01-27,C393,P31,3,12.51
2025-01-15,C291,P18,1,18.04
2025-01-24,C230,P28,2,5.83
2025-01-16,C473,P21,3,7.17
2025-01-27,C361,P14,3,7.59
2025-01-16,C201,P18,4,18.04
2025-01-16,C020,P33,4,17.83
2025-01-18,C103,P19,5,6.72
2025-01-01,C029,P25,4,12.55
2025-01-05,C274,P36,2,11.39
2025-01-14,C245,P13,4,10.24
2025-01-19,C069,P13,4,10.24
2025-01-25,C136,P11,2,15.28
2025-01-14,C146,P29,1,17.53
2025-01-22,C355,P46,2,12.8
2025-01-28,C460,P24,4,5.18
2025-01-30,C155,P42,5,14.59
2025-01-20,C006,P18,2,18.04
2025-01-17,C039,P32,2,7.38
2025-01-05,C421,P41,1,10.69
2025-01-26,C405,P25,3,12.55
2025-01-23,C337,P38,5,9.94
2025-01-12,C490,P49,2,16.35
2025-01-25,C453,P50,5,10.44
2025-01-21,C350,P16,5,19.8
2025-01-20,C246,P16,3,19.8
2025-01-29,C254,P48,4,11.01
2025-01-06,C338,P12,3,8.23
2025-01-17,C084,P19,1,6.72
2025-01-29,C119,P42,4,14.59
2025-01-23,C095,P42,2,14.59
2025-01-16,C289,P45,5,7.25
2025-01-12,C063,P21,1,7.17
2025-01-30,C305,P15,3,7.67
2025-01-05,C024,P19,1,6.72
2025-01-22,C292,P32,5,7.38
2025-01-08,C462,P33,1,17.83
2025-01-10,C285,P26,1,8.51
2025-01-04,C241,P43,5,7.69
2025-01-02,C097,P15,1,7.67
2025-01-10,C450,P26,1,8.51
2025-01-03,C089,P37,4,11.91
2025-01-11,C276,P38,2,9.94
2025-01-18,C392,P17,1,5.81
2025-01-22,C422,P33,2,17.83
2025-01-15,C100,P17,1,5.81
2025-01-04,C131,P23,3,16.23
2025-01-16,C390,P32,1,7.38
2025-01-04,C395,P47,4,7.58
2025-01-05,C055,P10,4,17.09
2025-01-19,C249,P31,2,12.51
2025-01-19,C352,P26,2,8.51
2025-01-05,C274,P34,5,17.21
2025-01-20,C475,P42,2,14.59
2025-01-14,C087,P12,2,8.23
2025-01-03,C238,P23,1,16.23
2025-01-11,C112,P20,1,6.28
2025-01-04,C313,P10,5,17.09
2025-01-15,C112,P43,3,7.69
2025-01-24,C456,P47,3,7.58
2025-01-04,C125,P13,2,10.24
2025-01-13,C216,P17,1,5.81
2025-01-02,C104,P25,3,12.55
2025-01-09,C063,P36,2,11.39
2025-01-09,C459,P37,1,11.91
2025-01-26,C005,P36,1,11.39
2025-01-09,C063,P46,3,12.8
2025-01-05,C255,P12,2,8.23
2025-01-25,C347,P48,3,11.01
2025-01-13,C028,P47,2,7.58
2025-01-15,C233,P36,1,11.39
2025-01-02,C395,P28,1,5.83
2025-01-28,C185,P10,4,17.09
2025-01-22,C357,P23,4,16.23
2025-01-09,C105,P41,5,10.69
2025-01-25,C137,P10,2,17.09
2025-01-02,C407,P31,3,12.51
2025-01-01,C068,P25,4,12.55
2025-01-21,C370,P32,5,7.38
2025-01-01,C317,P24,3,5.18
2025-01-14,C420,P33,3,17.83
2025-01-09,C296,P30,2,9.08
2025-01-11,C009,P46,2,12.8
2025-01-20,C045,P38,2,9.94
2025-01-13,C140,P36,1,11.39
2025-01-06,C035,P28,3,5.83
2025-01-25,C106,P43,2,7.69
2025-01-11,C428,P31,5,12.51
2025-01-07,C145,P12,4,8.23
2025-01-23,C331,P48,1,11.01
2025-01-29,C222,P30,4,9.08
2025-01-05,C093,P11,2,15.28
2025-01-01,C435,P48,2,11.01
2025-01-08,C178,P37,3,11.91
2025-01-06,C202,P37,3,11.91
2025-01-17,C414,P29,1,17.53
2025-01-11,C080,P19,1,6.72
2025-01-19,C408,P18,5,18.04
2025-01-04,C257,P30,3,9.08
2025-01-14,C279,P13,3,10.24
2025-01-08,C248,P17,5,5.81
2025-01-01,C258,P33,2,17.83
2025-01-24,C272,P21,3,7.17
2025-01-01,C498,P17,5,5.81
2025-01-03,C080,P20,1,6.28
2025-01-02,C461,P26,5,8.51
2025-01-11,C152,P23,4,16.23
2025-01-17,C322,P38,5,9.94
2025-01-20,C217,P19,1,6.72
2025-01-03,C097,P25,2,12.55
2025-01-15,C377,P45,1,7.25
2025-01-17,C081,P22,5,9.23
2025-01-09,C086,P49,5,16.35
2025-01-13,C457,P25,1,12.55
2025-01-03,C351,P29,3,17.53
2025-01-23,C042,P14,1,7.59
2025-01-02,C306,P36,4,11.39
2025-01-24,C313,P37,1,11.91
2025-01-08,C250,P16,5,19.8
2025-01-05,C450,P25,4,12.55
2025-01-23,C323,P11,3,15.28
2025-01-21,C403,P23,3,16.23
2025-01-21,C221,P22,5,9.23
2025-01-02,C078,P50,4,10.44
2025-01-21,C275,P43,1,7.69
2025-01-21,C089,P43,2,7.69
2025-01-01,C086,P41,2,10.69
2025-01-21,C033,P26,2,8.51
2025-01-21,C313,P12,5,8.23
2025-01-20,C239,P33,1,17.83
2025-01-05,C311,P39,3,14.17
2025-01-27,C349,P37,2,11.91
2025-01-19,C092,P38,3,9.94
2025-01-25,C209,P49,2,16.35
2025-01-11,C136,P35,5,7.88
2025-01-11,C079,P37,1,11.91
2025-01-23,C011,P12,5,8.23
2025-01-14,C439,P25,1,12.55
2025-01-03,C094,P47,5,7.58
2025-01-20,C306,P50,4,10.44
2025-01-25,C098,P20,3,6.28
2025-01-23,C381,P36,5,11.39
2025-01-03,C076,P50,3,10.44
2025-01-26,C044,P25,4,12.55
2025-01-24,C052,P13,2,10.24
2025-01-03,C079,P32,2,7.38
2025-01-17,C028,P34,3,17.21
2025-01-26,C005,P40,1,14.5
2025-01-16,C247,P23,4,16.23
2025-01-15,C330,P42,4,14.59
2025-01-22,C103,P39,5,14.17
2025-01-04,C216,P27,1,13.45
2025-01-03,C320,P26,1,8.51
2025-01-03,C306,P40,3,14.5
2025-01-18,C012,P46,1,12.8
2025-01-23,C034,P39,4,14.17
2025-01-01,C367,P34,3,17.21
2025-01-01,C271,P34,3,17.21
2025-01-07,C181,P10,3,17.09
2025-01-08,C370,P47,1,7.58
2025-01-12,C325,P46,5,12.8
2025-01-13,C437,P18,3,18.04
2025-01-18,C322,P17,4,5.81
2025-01-15,C372,P38,3,9.94
2025-01-04,C117,P50,1,10.44
2025-01-08,C405,P42,2,14.59
2025-01-19,C313,P19,4,6.72
2025-01-29,C101,P29,1,17.53
2025-01-20,C482,P19,4,6.72
2025-01-20,C500,P11,4,15.28
2025-01-05,C054,P20,1,6.28
2025-01-05,C239,P32,3,7.38
2025-01-22,C267,P30,2,9.08
2025-01-11,C481,P40,4,14.5
2025-01-22,C120,P36,2,11.39
2025-01-20,C280,P38,2,9.94
2025-01-25,C275,P30,3,9.08
2025-01-05,C102,P16,1,19.8
2025-01-08,C109,P12,4,8.23
2025-01-21,C118,P20,2,6.28
2025-01-26,C044,P15,4,7.67
2025-01-23,C003,P44,2,14.23
2025-01-17,C082,P45,1,7.25
2025-01-25,C447,P15,2,7.67
2025-01-29,C205,P40,2,14.5
2025-01-06,C177,P20,2,6.28
2025-01-13,C175,P30,2,9.08
2025-01-10,C414,P20,2,6.28
2025-01-18,C274,P34,2,17.21
2025-01-07,C338,P28,3,5.83
2025-01-05,C378,P42,1,14.59
2025-01-03,C279,P42,3,14.59
2025-01-29,C478,P15,4,7.67
2025-01-12,C098,P23,5,16.23
2025-01-22,C131,P18,1,18.04
2025-01-11,C302,P50,4,10.44
2025-01-26,C335,P29,3,17.53
2025-01-05,C096,P39,4,14.17
2025-01-26,C320,P42,5,14.59
2025-01-30,C085,P49,5,16.35
2025-01-29,C235,P17,1,5.81
2025-01-25,C464,P21,3,7.17
2025-01-30,C200,P22,5,9.23
2025-01-12,C141,P13,1,10.24
2025-01-11,C446,P17,2,5.81
2025-01-23,C454,P17,2,5.81
2025-01-19,C297,P35,5,7.88
2025-01-20,C371,P19,1,6.72
2025-01-02,C159,P21,1,7.17
2025-01-09,C057,P28,2,5.83
2025-01-10,C001,P28,3,5.83
2025-01-22,C341,P35,5,7.88
2025-01-30,C415,P17,5,5.81
2025-01-12,C106,P11,5,15.28
2025-01-23,C095,P46,4,12.8
2025-01-02,C151,P25,4,12.55
2025-01-28,C442,P24,4,5.18
2025-01-20,C028,P29,5,17.53
2025-01-23,C133,P21,2,7.17
2025-01-12,C365,P13,5,10.24
2025-01-01,C337,P24,5,5.18
2025-01-02,C416,P37,4,11.91
2025-01-30,C169,P11,4,15.28
2025-01-12,C142,P13,4,10.24
2025-01-09,C205,P39,1,14.17
2025-01-16,C472,P29,1,17.53
2025-01-02,C476,P26,2,8.51
2025-01-05,C177,P29,1,17.53
2025-01-06,C233,P41,1,10.69
2025-01-29,C473,P20,1,6.28
2025-01-06,C465,P28,5,5.83
2025-01-17,C425,P28,1,5.83
2025-01-12,C012,P45,4,7.25
2025-01-22,C329,P28,2,5.83
2025-01-20,C365,P32,5,7.38
2025-01-23,C179,P20,1,6.28
2025-01-08,C448,P35,4,7.88
2025-01-30,C362,P12,5,8.23
2025-01-17,C185,P39,4,14.17
2025-01-14,C108,P11,3,15.28
2025-01-14,C291,P32,2,7.38
2025-01-17,C339,P40,1,14.5
2025-01-28,C093,P42,5,14.59
2025-01-16,C381,P18,4,18.04
2025-01-22,C486,P36,4,11.39
2025-01-04,C094,P50,2,10.44
2025-01-18,C237,P11,1,15.28
2025-01-01,C406,P43,3,7.69
2025-01-02,C235,P18,5,18.04
2025-01-02,C107,P27,2,13.45
2025-01-21,C325,P14,1,7.59
2025-01-08,C399,P40,4,14.5
2025-01-10,C451,P39,2,14.17
2025-01-07,C292,P23,1,16.23
2025-01-05,C098,P43,2,7.69
2025-01-28,C451,P10,4,17.09
2025-01-18,C309,P11,2,15.28
2025-01-28,C177,P44,4,14.23
2025-01-08,C322,P40,5,14.5
2025-01-09,C420,P32,3,7.38
2025-01-13,C244,P37,5,11.91
2025-01-22,C114,P44,2,14.23
2025-01-07,C068,P13,5,10.24
2025-01-18,C103,P13,3,10.24
2025-01-07,C287,P25,1,12.55
2025-01-07,C366,P25,3,12.55
2025-01-08,C153,P21,5,7.17
2025-01-25,C442,P49,1,16.35
2025-01-25,C041,P33,3,17.83
2025-01-29,C358,P19,3,6.72
2025-01-12,C267,P38,4,9.94
2025-01-22,C490,P36,5,11.39
2025-01-21,C125,P15,5,7.67
2025-01-20,C140,P28,1,5.83
2025-01-19,C074,P49,1,16.35
2025-01-08,C138,P41,3,10.69
2025-01-30,C285,P12,3,8.23
2025-01-27,C491,P17,1,5.81
2025-01-27,C484,P31,5,12.51
2025-01-09,C432,P30,3,9.08
2025-01-05,C065,P11,1,15.28
2025-01-03,C317,P46,2,12.8
2025-01-05,C310,P34,4,17.21
2025-01-16,C421,P26,2,8.51
2025-01-27,C388,P16,2,19.8
2025-01-11,C471,P17,4,5.81
2025-01-11,C426,P44,3,14.23
2025-01-07,C397,P45,3,7.25
2025-01-15,C032,P27,4,13.45
2025-01-22,C217,P12,2,8.23
2025-01-25,C356,P43,3,7.69
2025-01-30,C445,P46,5,12.8
2025-01-18,C046,P35,4,7.88
2025-01-24,C214,P36,3,11.39
2025-01-17,C453,P24,3,5.18
2025-01-26,C463,P19,1,6.72
2025-01-27,C089,P36,4,11.39
2025-01-02,C022,P32,5,7.38
2025-01-05,C089,P30,4,9.08
2025-01-15,C148,P20,2,6.28
2025-01-02,C478,P44,5,14.23
2025-01-03,C011,P20,2,6.28
2025-01-03,C097,P45,2,7.25
2025-01-29,C499,P17,4,5.81
2025-01-10,C153,P11,4,15.28
2025-01-06,C296,P22,3,9.23
2025-01-20,C077,P15,5,7.67
2025-01-04,C422,P30,2,9.08
2025-01-07,C211,P32,4,7.38
2025-01-29,C047,P43,5,7.69
2025-01-11,C174,P13,4,10.24
2025-01-28,C258,P29,5,17.53
2025-01-08,C025,P17,1,5.81
2025-01-22,C055,P38,3,9.94
2025-01-15,C308,P46,3,12.8
2025-01-16,C303,P48,1,11.01
2025-01-24,C478,P42,4,14.59
2025-01-04,C384,P39,2,14.17
2025-01-06,C234,P43,3,7.69
2025-01-25,C311,P42,1,14.59
2025-01-17,C095,P42,2,14.59
2025-01-23,C401,P33,5,17.83
2025-01-07,C247,P27,2,13.45
2025-01-02,C204,P39,1,14.17
2025-01-27,C311,P19,4,6.72
2025-01-17,C446,P42,4,14.59
2025-01-01,C030,P25,4,12.55
2025-01-01,C280,P46,4,12.8
2025-01-02,C357,P22,5,9.23
2025-01-04,C230,P50,1,10.44
2025-01-28,C435,P43,3,7.69
2025-01-16,C140,P33,4,17.83
2025-01-17,C489,P16,2,19.8
2025-01-25,C484,P42,1,14.59
2025-01-20,C114,P38,4,9.94
2025-01-04,C442,P14,2,7.59
2025-01-25,C174,P15,4,7.67
2025-01-15,C256,P10,5,17.09
2025-01-28,C056,P13,3,10.24
2025-01-04,C475,P45,3,7.25
2025-01-30,C223,P41,1,10.69
2025-01-18,C455,P40,4,14.5
2025-01-04,C312,P23,4,16.23
2025-01-23,C207,P32,1,7.38
2025-01-22,C301,P32,4,7.38
2025-01-01,C088,P35,3,7.88
2025-01-06,C192,P44,5,14.23
2025-01-04,C447,P20,5,6.28
2025-01-08,C226,P29,4,17.53
2025-01-12,C446,P11,2,15.28
2025-01-10,C087,P15,3,7.67
2025-01-20,C337,P32,1,7.38
2025-01-11,C004,P39,5,14.17
2025-01-26,C279,P15,5,7.67
2025-01-30,C469,P14,1,7.59
2025-01-09,C444,P16,3,19.8
2025-01-16,C124,P12,4,8.23
2025-01-20,C358,P15,2,7.67
2025-01-02,C418,P45,3,7.25
2025-01-04,C256,P13,3,10.24
2025-01-14,C239,P19,2,6.72
2025-01-23,C157,P47,3,7.58
2025-01-28,C324,P13,4,10.24
2025-01-22,C431,P25,3,12.55
2025-01-27,C482,P25,3,12.55
2025-01-15,C040,P35,3,7.88
2025-01-30,C164,P42,4,14.59
2025-01-08,C008,P29,4,17.53
2025-01-03,C312,P13,1,10.24
2025-01-03,C367,P18,5,18.04
2025-01-03,C069,P27,1,13.45
2025-01-01,C385,P26,4,8.51
2025-01-06,C492,P32,1,7.38
2025-01-29,C180,P14,5,7.59
2025-01-09,C462,P23,2,16.23
2025-01-10,C389,P27,5,13.45
2025-01-12,C078,P25,5,12.55
2025-01-05,C011,P48,5,11.01
2025-01-30,C107,P29,4,17.53
2025-01-04,C203,P19,4,6.72
2025-01-19,C048,P20,5,6.28
2025-01-14,C061,P10,2,17.09
2025-01-16,C393,P50,2,10.44
2025-01-03,C240,P20,4,6.28
2025-01-09,C300,P34,4,17.21
2025-01-28,C027,P41,4,10.69
2025-01-01,C150,P24,3,5.18
2025-01-16,C368,P19,1,6.72
2025-01-18,C305,P14,2,7.59
2025-01-21,C393,P42,1,14.59
2025-01-04,C110,P30,5,9.08
2025-01-04,C351,P47,3,7.58
2025-01-29,C416,P46,1,12.8
2025-01-09,C050,P24,4,5.18
2025-01-14,C478,P38,4,9.94
2025-01-01,C362,P47,3,7.58
2025-01-13,C027,P14,2,7.59
2025-01-14,C095,P26,2,8.51
2025-01-22,C424,P37,1,11.91
2025-01-27,C427,P14,1,7.59
2025-01-16,C214,P27,5,13.45
2025-01-15,C384,P31,4,12.51
2025-01-30,C278,P24,5,5.18
2025-01-24,C055,P18,1,18.04
2025-01-19,C086,P40,4,14.5
2025-01-19,C102,P33,4,17.83
2025-01-01,C115,P25,2,12.55
2025-01-01,C226,P20,4,6.28
2025-01-14,C369,P40,3,14.5
2025-01-13,C309,P26,2,8.51
2025-01-17,C149,P37,1,11.91
2025-01-19,C078,P48,2,11.01
2025-01-24,C323,P18,3,18.04
2025-01-08,C139,P37,4,11.91
2025-01-21,C417,P22,4,9.23
2025-01-25,C332,P45,1,7.25
2025-01-26,C219,P45,4,7.25
2025-01-15,C177,P36,1,11.39
2025-01-28,C207,P49,5,16.35
2025-01-01,C189,P12,1,8.23
2025-01-17,C423,P16,1,19.8
2025-01-30,C139,P27,3,13.45
2025-01-07,C162,P11,1,15.28
2025-01-19,C427,P37,2,11.91
2025-01-06,C098,P45,2,7.25
2025-01-25,C151,P24,3,5.18
2025-01-11,C400,P37,5,11.91
2025-01-01,C282,P36,2,11.39
2025-01-14,C280,P21,3,7.17
2025-01-16,C297,P38,4,9.94
2025-01-05,C368,P21,2,7.17
2025-01-25,C218,P11,1,15.28
2025-01-13,C214,P29,5,17.53
2025-01-04,C491,P48,2,11.01
2025-01-29,C069,P26,2,8.51
2025-01-29,C447,P40,5,14.5
2025-01-09,C202,P40,2,14.5
2025-01-26,C370,P49,5,16.35
2025-01-16,C240,P28,3,5.83
2025-01-22,C310,P12,2,8.23
2025-01-01,C399,P27,2,13.45
2025-01-28,C292,P21,1,7.17
2025-01-20,C459,P49,4,16.35
2025-01-25,C204,P31,4,12.51
2025-01-09,C358,P39,2,14.17
2025-01-13,C178,P36,4,11.39
2025-01-15,C475,P46,2,12.8
2025-01-10,C492,P25,1,12.55
2025-01-17,C302,P23,5,16.23
2025-01-19,C054,P42,5,14.59
2025-01-07,C061,P50,3,10.44
2025-01-07,C290,P39,1,14.17
2025-01-19,C029,P39,1,14.17
2025-01-29,C232,P50,3,10.44
2025-01-11,C101,P32,3,7.38
2025-01-18,C491,P25,2,12.55
2025-01-26,C259,P35,5,7.88
2025-01-24,C260,P20,3,6.28
2025-01-20,C437,P15,4,7.67
2025-01-05,C293,P16,5,19.8
2025-01-28,C310,P32,1,7.38
2025-01-13,C042,P49,4,16.35
2025-01-04,C031,P35,4,7.88
2025-01-20,C193,P14,4,7.59
2025-01-28,C406,P43,3,7.69
2025-01-06,C430,P50,3,10.44
2025-01-25,C240,P33,3,17.83
2025-01-29,C148,P27,1,13.45
2025-01-09,C111,P45,5,7.25
2025-01-01,C131,P44,2,14.23
2025-01-21,C088,P45,1,7.25
2025-01-30,C013,P29,4,17.53
2025-01-27,C303,P16,2,19.8
2025-01-23,C043,P29,1,17.53
2025-01-13,C035,P14,2,7.59
2025-01-15,C313,P13,5,10.24
2025-01-24,C332,P32,4,7.38
2025-01-01,C156,P21,3,7.17
2025-01-26,C208,P46,1,12.8
2025-01-30,C005,P35,1,7.88
2025-01-30,C160,P42,3,14.59
2025-01-05,C414,P24,5,5.18
2025-01-22,C392,P37,4,11.91
2025-01-04,C128,P29,5,17.53
2025-01-26,C337,P14,5,7.59
2025-01-11,C487,P16,1,19.8
2025-01-06,C257,P18,1,18.04
2025-01-26,C402,P44,5,14.23
2025-01-03,C117,P25,2,12.55
2025-01-19,C327,P50,2,10.44
2025-01-25,C085,P30,5,9.08
2025-01-20,C184,P12,1,8.23
2025-01-04,C371,P25,3,12.55
2025-01-30,C120,P29,4,17.53
2025-01-07,C429,P48,3,11.01
2025-01-15,C327,P29,2,17.53
2025-01-16,C296,P18,4,18.04
2025-01-11,C407,P27,5,13.45
2025-01-15,C298,P24,1,5.18
2025-01-20,C389,P13,5,10.24
2025-01-08,C234,P12,5,8.23
2025-01-08,C020,P18,5,18.04
2025-01-16,C114,P12,2,8.23
2025-01-22,C283,P41,5,10.69
2025-01-11,C423,P22,4,9.23
2025-01-08,C444,P44,1,14.23
2025-01-09,C380,P26,5,8.51
2025-01-02,C204,P25,2,12.55
2025-01-30,C417,P23,3,16.23
2025-01-28,C086,P46,5,12.8
2025-01-17,C021,P47,5,7.58
2025-01-28,C401,P48,3,11.01
2025-01-01,C012,P12,1,8.23
2025-01-11,C415,P35,5,7.88
2025-01-12,C201,P17,1,5.81
2025-01-04,C330,P18,2,18.04
2025-01-25,C410,P36,4,11.39
2025-01-04,C013,P35,1,7.88
2025-01-01,C276,P25,3,12.55
2025-01-11,C001,P28,1,5.83
2025-01-11,C389,P27,4,13.45
2025-01-29,C142,P30,3,9.08
2025-01-01,C308,P15,1,7.67
2025-01-13,C045,P39,3,14.17
2025-01-07,C072,P17,3,5.81
2025-01-23,C181,P47,5,7.58
2025-01-24,C139,P24,3,5.18
2025-01-21,C375,P25,5,12.55
2025-01-14,C190,P15,1,7.67
2025-01-20,C118,P35,3,7.88
2025-01-08,C444,P21,3,7.17
2025-01-03,C204,P29,3,17.53
2025-01-21,C309,P24,2,5.18
2025-01-15,C052,P26,5,8.51
2025-01-23,C487,P49,5,16.35
2025-01-15,C085,P14,2,7.59
2025-01-30,C391,P40,4,14.5
2025-01-25,C388,P31,3,12.51
2025-01-13,C188,P36,2,11.39
2025-01-23,C100,P44,1,14.23
